14,기초교양,1110003,14,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400434,홍단비,강사,"화1,2,수1(60주년기념관 603)",,N,,N
15,기초교양,1110003,15,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,401376,한주희,강사,"화3,4,수4(60주년기념관 208)",,N,,N
16,기초교양,1110003,16,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/건축학과(5년제)/1  춘천캠퍼스/문화예술·공과대학/건축·토목·환경공학부/1  춘천캠퍼스/문화예술·공과대학/에너지자원·산업공학부/1  춘천캠퍼스/문화예술·공과대학/기계의용·메카트로닉스공학부/1  춘천캠퍼스/문화예술·공과대학/화공·생물공학부/1  춘천캠퍼스/문화예술·공과대학/배터리융합공학과/1                                                ,40,교양교육원,,,400574,최종환,강사,"화3,4,수4(60주년기념관 704)",,N,,N
17,기초교양,1110003,17,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/디자인학과/1  춘천캠퍼스/문화예술·공과대학/무용학과/1  춘천캠퍼스/문화예술·공과대학/미술학과/1  춘천캠퍼스/문화예술·공과대학/영상문화학과/1  춘천캠퍼스/문화예술·공과대학/음악학과/1  춘천캠퍼스/문화예술·공과대학/스포츠과학과/1                                                ,40,교양교육원,,,400570,김은경,강사,"월4,목4(60주년기념관 704)",,N,,N
18,기초교양,1110003,18,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/문화예술·공과대학/디자인학과/1  춘천캠퍼스/문화예술·공과대학/무용학과/1  춘천캠퍼스/문화예술·공과대학/미술학과/1  춘천캠퍼스/문화예술·공과대학/영상문화학과/1  춘천캠퍼스/문화예술·공과대학/음악학과/1  춘천캠퍼스/문화예술·공과대학/스포츠과학과/1                                                ,40,교양교육원,,,400567,장정수,강사,"월4,목4(60주년기념관 208)",,N,,N
19,기초교양,1110003,19,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/사범대학/가정교육과/1  춘천캠퍼스/사범대학/과학교육학부/1  춘천캠퍼스/사범대학/수학교육과/1  춘천캠퍼스/약학대학/약학과/1  춘천캠퍼스/의생명과학대학/생물의소재공학과/1                                                  ,40,교양교육원,,,400574,최종환,강사,"수1,2,금3(60주년기념관 208)",,N,,N
20,기초교양,1110003,20,창의적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/사범대학/가정교육과/1  춘천캠퍼스/사범대학/과학교육학부/1  춘천캠퍼스/사범대학/수학교육과/1  춘천캠퍼스/약학대학/약학과/1  춘천캠퍼스/의생명과학대학/생물의소재공학과/1                                                  ,40,교양교육원,,,401195,이광형,강사,"수1,2,금3(60주년기념관 704)",,N,,N
21,기초교양,1110004,1,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/간호대학/간호학과/1                                                          ,40,교양교육원,,,401380,채근병,강사,"월1,목1(60주년기념관 314)",,N,,N
22,기초교양,1110004,2,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/경영대학/관광경영학과/1  춘천캠퍼스/경영대학/국제무역학과/1  춘천캠퍼스/경영대학/경영·회계학부/1  춘천캠퍼스/경영대학/경제·정보통계학부/1                                                    ,40,교양교육원,,,400565,차성연,강사,"월5,목5(60주년기념관 314)",,N,,N
23,기초교양,1110004,3,학술적글쓰기와발표,3-3-0-0,사고와 표현,춘천캠퍼스/경영대학/관광경영학과/1  춘천캠퍼스/경영대학/국제무역학과/1  춘천캠퍼스/경영대학/경영·회계학부/1  춘천캠퍼스/경영대학/경제·정보통계학부/1                                                    ,40,교양교육원,,,400565,차성연,강사,"월6,목6(60주년기념관 314)",,N,,N
